id,series,stage,premier_stage,origin,origin_stage,od_gmbh,min,bep,max,h0,h1,h2,h3,h4,h5,p0,p1,p2,p3,p4,p5,ct1,ct2,ct3,ct4,ct5,ct6,npsh0,npsh1,npsh2,npsh3,kq1,kq2,kq3,kq4,kq5,kq6,kh1,kh2,kh3,kh4,kh5,kh6,kp1,kp2,kp3,kp4,kp5,kp6,pump_od,standard_burst,high_burst,shaft_od,standard_hp,high_hp,min_stages,max_stages,stage_increase,max_thrust,brand,num_stages,tdh0,bhp0,bpdmin,tdhmin,bhpmin,bpdbep,tdhbep,bhpbep,bpdmax,tdhmax,bhpmax,ch1,ch2,ch3,ch4,ch5,ch6,cp1,cp2,cp3,cp4,cp5,cp6,flowlength,headlength,thrustlength,hplength,efflength,flowtick,headtick,thrusttick,hptick,efftick,per_stage,kp,kh,kq,flowmin,flowminperc,flowmax,flowmaxperc,flow_points_0,flow_points_1,flow_points_2,flow_points_3,flow_points_4,flow_points_5,flow_points_6,flow_points_7,flow_points_8,flow_points_9,flow_points_10,flow_points_11,flow_points_12,flow_points_13,flow_points_14,flow_points_15,flow_points_16,flow_points_17
11,338,338-1800,SD2000,(?),(?),338-1800,1200,1800,2250,20.22138,0.002239102,-0.00001302085,0.00000000929913,-0.000000000002859521,2.774046E-16,0.255014,-0.00003315857,0.0000001282311,-0.0000000001371553,6.123877E-14,-9.859684E-18,2.784232,-0.00005518911,-0.00000137393,0.000000001263215,-4.501647E-13,5.24507E-17,14,0,0,0,1.003575,-0.001175275,-0.00001249894,0.0000001223488,-0.0000000003043964,0,0.9635602,-0.0010835,-0.000004078318,0.00000006140186,-0.0000000001672314,0,1.090306,0.006479414,-0.00005119678,0.0000002988833,-0.000000000612545,0,3.38,5000,0,0.6875,125,200,7,114,1,2.784232,OIL DYNAMICS,100,20.22138,0.255014,1440,13.6349049862051,0.265889074164185,1800,11.520376662528,0.26746230658688,2160,8.81916749950058,0.268904281968444,20.22138,0.002239102,-0.00001302085,0.00000000929913,-0.000000000002859521,2.774046E-16,0.255014,-0.00003315857,0.0000001282311,-0.0000000001371553,6.123877E-14,-9.859684E-18,2700,20,20,0.4,55,300,2,2,0.05,5,1,1,1,1,1440,4,2160,4,2800,2500,2300,2160,1980,1800,1620,1440,1140,800,400,0,,,,,,
12,338,338-1800C,SD2000,(?),(?),338-1800C,1200,1800,2250,20.22138,0.002239102,-0.00001302085,0.00000000929913,-0.000000000002859521,2.774046E-16,0.255014,-0.00003315857,0.0000001282311,-0.0000000001371553,6.123877E-14,-9.859684E-18,25.31586,-0.005536482,-0.00001001648,0.00000001090944,-0.000000000004100553,4.645703E-16,14,0,0,0,1.003575,-0.001175275,-0.00001249894,0.0000001223488,-0.0000000003043964,0,0.9635602,-0.0010835,-0.000004078318,0.00000006140186,-0.0000000001672314,0,1.090306,0.006479414,-0.00005119678,0.0000002988833,-0.000000000612545,0,3.38,5000,0,0.6875,125,200,6,113,1,25.31586,OIL DYNAMICS,100,20.22138,0.255014,1440,13.6349049862051,0.265889074164185,1800,11.520376662528,0.26746230658688,2160,8.81916749950058,0.268904281968444,20.22138,0.002239102,-0.00001302085,0.00000000929913,-0.000000000002859521,2.774046E-16,0.255014,-0.00003315857,0.0000001282311,-0.0000000001371553,6.123877E-14,-9.859684E-18,2700,20,20,0.4,55,300,2,2,0.05,5,1,1,1,1,1440,4,2160,4,2800,2500,2300,2160,1980,1800,1620,1440,1140,800,400,0,,,,,,
13,400,400-KOMP,(?),Centrilift,FCNPSH,400-KOMP,250,3400,4750,29.01542,-0.00222,-0.00000212208,0.000000000715024,-7.64174E-14,-7.75867E-19,0.69949,-0.0000169808,-0.0000000540686,0.0000000000280139,-4.34252E-15,1.5378E-19,48.8564,0.001176494,-0.00001396492,0.000000008310021,-0.000000000001753947,1.19093E-16,50,0,0,0,0.999736,0.0006458556,-0.0000490249,0.0000004393245,-0.000000001116371,0,0.9862497,-0.001668562,0.00002019121,-0.0000001426345,0.0000000003297334,0,1.091453,0.006537231,-0.0000649944,0.0000004074133,-0.0000000008990882,0,4,5000,0,0.6875,125,200,2,20,2,48.8564,OIL DYNAMICS,100,29.01542,0.69949,2720,17.3675939106137,0.602224577602462,3400,14.4750277702339,0.6073446039552,4080,11.1426941023412,0.603326252933423,29.01542,-0.00222,-0.00000212208,0.000000000715024,-7.64174E-14,-7.75867E-19,0.69949,-0.0000169808,-0.0000000540686,0.0000000000280139,-4.34252E-15,1.5378E-19,5000,27,20,1,60,500,3,2,0.1,5,1,1,1,1,2720,4,4080,4,5250,4800,4400,4080,3740,3400,3060,2720,2200,1700,1200,600,0,,,,,
14,400,400-350,SF320,(?),(?),400-350,240,370,490,24.70855,-0.003656749,0.0000505619,-0.0000003247096,0.0000000003162026,-6.877844E-14,0.07050647,0.00000955138,0.0000008323398,-0.000000003129996,0.00000000000488528,-2.870665E-15,5.296308,0.0002689937,-0.000004562228,-0.000000001833382,-0.00000000001286857,1.083543E-14,10,0,0,0,0.9928843,-0.003123907,0.000001814223,0.00000005536733,-0.0000000001635621,0,0.9624601,-0.00244438,0.000008876695,-0.000000006211042,-0.0000000000334335,0,1.013124,0.007881823,-0.00004510469,0.0000001980617,0.00000000007624147,0,4,5000,0,0.625,94,150,16,261,1,5.296308,OIL DYNAMICS,100,24.70855,0.07050647,296,21.9061224919434,0.0960648511325799,370,19.2791705027973,0.101095797300659,444,15.7329018838526,0.105189312767379,24.70855,-0.003656749,0.0000505619,-0.0000003247096,0.0000000003162026,-6.877844E-14,0.07050647,0.00000955138,0.0000008323398,-0.000000003129996,0.00000000000488528,-2.870665E-15,600,24,20,0.1,50,100,2,2,0.01,5,1,1,1,1,296,4,444,4,700,600,520,444,370,296,200,100,0,,,,,,,,,
15,400,400-350C,SF320,(?),(?),400-350C,240,370,490,24.70855,-0.003656749,0.0000505619,-0.0000003247096,0.0000000003162026,-6.877844E-14,0.07050647,0.00000955138,0.0000008323398,-0.000000003129996,0.00000000000488528,-2.870665E-15,21.94846,-0.02560091,0.00003890942,-0.00000009366781,0.00000000005665506,-6.506814E-15,10,0,0,0,0.9928843,-0.003123907,0.000001814223,0.00000005536733,-0.0000000001635621,0,0.9624601,-0.00244438,0.000008876695,-0.000000006211042,-0.0000000000334335,0,1.013124,0.007881823,-0.00004510469,0.0000001980617,0.00000000007624147,0,4,5000,0,0.625,94,150,15,260,1,21.94846,OIL DYNAMICS,100,24.70855,0.07050647,296,21.9061224919434,0.0960648511325799,370,19.2791705027973,0.101095797300659,444,15.7329018838526,0.105189312767379,24.70855,-0.003656749,0.0000505619,-0.0000003247096,0.0000000003162026,-6.877844E-14,0.07050647,0.00000955138,0.0000008323398,-0.000000003129996,0.00000000000488528,-2.870665E-15,600,24,20,0.1,50,100,2,2,0.01,5,1,1,1,1,296,4,444,4,700,600,520,444,370,296,200,100,0,,,,,,,,,
16,400,400-550,SF500,Borets,400-550,400-550,370,550,700,34.0369,0.00747503,-0.0000358119,0.0000001129,-0.000000000252414,0.000000000000133919,0.134078,0.000141456,0.0000000939355,-0.000000000110247,-4.65636E-14,9.3745E-17,5.296308,0.0002689937,-0.000004562228,-0.000000001833382,-0.00000000001286857,1.083543E-14,10,0,0,0,0.9928843,-0.003123907,0.000001814223,0.00000005536733,-0.0000000001635621,0,0.9624601,-0.00244438,0.000008876695,-0.000000006211042,-0.0000000000334335,0,1.013124,0.007881823,-0.00004510469,0.0000001980617,0.00000000007624147,0,4,5000,0,0.6875,125,200,17,277,1,5.296308,OIL DYNAMICS,100,34.0369,0.134078,440,32.7578255027456,0.204914031064832,550,29.7412796840625,0.222409123075937,660,24.7052770574944,0.239566363849616,34.0369,0.00747503,-0.0000358119,0.0000001129,-0.000000000252414,0.000000000000133919,0.134078,0.000141456,0.0000000939355,-0.000000000110247,-4.65636E-14,9.3745E-17,900,38,20,0.24,55,100,2,2,0.02,5,1,1,1,1,440,4,660,4,1000,880,770,660,550,440,340,220,100,0,,,,,,,,
17,400,400-550C,SF500,Borets,400-550,400-550C,370,550,700,34.0369,0.00747503,-0.0000358119,0.0000001129,-0.000000000252414,0.000000000000133919,0.134078,0.000141456,0.0000000939355,-0.000000000110247,-4.65636E-14,9.3745E-17,21.94846,-0.02560091,0.00003890942,-0.00000009366781,0.00000000005665506,-6.506814E-15,10,0,0,0,0.9928843,-0.003123907,0.000001814223,0.00000005536733,-0.0000000001635621,0,0.9624601,-0.00244438,0.000008876695,-0.000000006211042,-0.0000000000334335,0,1.013124,0.007881823,-0.00004510469,0.0000001980617,0.00000000007624147,0,4,5000,0,0.6875,125,200,16,276,1,21.94846,OIL DYNAMICS,100,34.0369,0.134078,440,32.7578255027456,0.204914031064832,550,29.7412796840625,0.222409123075937,660,24.7052770574944,0.239566363849616,34.0369,0.00747503,-0.0000358119,0.0000001129,-0.000000000252414,0.000000000000133919,0.134078,0.000141456,0.0000000939355,-0.000000000110247,-4.65636E-14,9.3745E-17,900,38,20,0.24,55,100,2,2,0.02,5,1,1,1,1,440,4,660,4,1000,880,770,660,550,440,340,220,100,0,,,,,,,,
18,400,400-1025,SF950,GE-WG,TD1000 (?),400-1025,690,1025,1250,32.73401,0.01550994,-0.00008830623,0.0000001324231,-0.00000000008986248,2.074948E-14,0.1740831,0.0001922395,-0.000000068256,-0.0000000001388156,1.410386E-13,-3.313431E-17,5.778877,0.0002982849,-0.000003165585,0.000000005060866,-0.000000000004871647,1.278573E-15,12,0,0,0,1.002581,-0.002715141,0.00001777814,-0.0000001283844,0.0000000002993408,0,0.9611989,-0.001398988,-0.000002654408,0.00000006024653,-0.0000000001949641,0,1.162899,0.007608513,-0.000036274423,0.000000007238469,0.0000000007230808,0,4,5000,0,0.6875,125,200,7,124,1,5.778877,OIL DYNAMICS,100,32.73401,0.1740831,820,26.1527878949167,0.260768087025196,1025,22.744928807366,0.268119703549489,1230,17.3674346596724,0.278491116239868,32.73401,0.01550994,-0.00008830623,0.0000001324231,-0.00000000008986248,2.074948E-14,0.1740831,0.0001922395,-0.000000068256,-0.0000000001388156,1.410386E-13,-3.313431E-17,1600,34,30,0.35,60,200,2,2,0.05,5,1,1,1,1,820,4,1230,4,1600,1400,1230,1130,1025,920,820,600,400,200,0,,,,,,,
19,400,400-1025C,SF950,GE-WG,TD1000 (?),400-1025C,690,1025,1250,32.73401,0.01550994,-0.00008830623,0.0000001324231,-0.00000000008986248,2.074948E-14,0.1740831,0.0001922395,-0.000000068256,-0.0000000001388156,1.410386E-13,-3.313431E-17,26.28446,-0.02209851,0.0000352079,-0.00000005328026,0.00000000003412714,-8.52557E-15,12,0,0,0,1.002581,-0.002715141,0.00001777814,-0.0000001283844,0.0000000002993408,0,0.9611989,-0.001398988,-0.000002654408,0.00000006024653,-0.0000000001949641,0,1.162899,0.007608513,-0.000036274423,0.000000007238469,0.0000000007230808,0,4,5000,0,0.6875,125,200,6,123,1,26.28446,OIL DYNAMICS,100,32.73401,0.1740831,820,26.1527878949167,0.260768087025196,1025,22.744928807366,0.268119703549489,1230,17.3674346596724,0.278491116239868,32.73401,0.01550994,-0.00008830623,0.0000001324231,-0.00000000008986248,2.074948E-14,0.1740831,0.0001922395,-0.000000068256,-0.0000000001388156,1.410386E-13,-3.313431E-17,1600,34,30,0.35,60,200,2,2,0.05,5,1,1,1,1,820,4,1230,4,1600,1400,1230,1130,1025,920,820,600,400,200,0,,,,,,,
20,400,400-1450,SF1700,Centrilift,400P16,400-1450,950,1450,2000,38.8246,0.000610998,-0.00000199004,-0.000000000937081,0,0,0.272314,0.0000935019,0.0000000716572,-0.0000000000188656,0,0,5.642427,0.0002101875,-0.00000179412,0.000000001258584,-5.518758E-13,7.64157E-17,13,0,0,0,1.007119,-0.001660372,-0.00000603708,0.00000007642498,-0.0000000001936363,0,0.9639086,-0.001152466,-0.000001154036,0.00000002386978,-0.00000000005496053,0,1.128031,0.007287588,-0.00005168151,0.0000002731795,-0.0000000005043086,0,4,5000,0,0.6875,125,200,7,114,1,5.642427,OIL DYNAMICS,100,38.8246,0.272314,1160,35.392873871424,0.4477508927424,1450,32.669679436375,0.5010368782,1740,28.926126218056,0.5525722111456,38.8246,0.000610998,-0.00000199004,-0.000000000937081,0,0,0.272314,0.0000935019,0.0000000716572,-0.0000000000188656,0,0,2500,40,36,0.5,70,500,4,4,0.05,5,1,1,1,1,1160,4,1740,4,2800,2400,2000,1740,1600,1450,1320,1160,800,400,0,,,,,,,
21,400,400-1450C,SF1700,Centrilift,400P16,400-1450C,950,1450,2000,38.8246,0.000610998,-0.00000199004,-0.000000000937081,0,0,0.272314,0.0000935019,0.0000000716572,-0.0000000000188656,0,0,24.83318,-0.02019341,0.00004079035,-0.00000004659785,0.0000000000202743,-3.116406E-15,13,0,0,0,1.007119,-0.001660372,-0.00000603708,0.00000007642498,-0.0000000001936363,0,0.9639086,-0.001152466,-0.000001154036,0.00000002386978,-0.00000000005496053,0,1.128031,0.007287588,-0.00005168151,0.0000002731795,-0.0000000005043086,0,4,5000,0,0.6875,125,200,6,113,1,24.83318,OIL DYNAMICS,100,38.8246,0.272314,1160,35.392873871424,0.4477508927424,1450,32.669679436375,0.5010368782,1740,28.926126218056,0.5525722111456,38.8246,0.000610998,-0.00000199004,-0.000000000937081,0,0,0.272314,0.0000935019,0.0000000716572,-0.0000000000188656,0,0,2500,40,36,0.5,70,500,4,4,0.05,5,1,1,1,1,1160,4,1740,4,2800,2400,2000,1740,1600,1450,1320,1160,800,400,0,,,,,,,
22,400,400-2050,SF1750,Centrilift,400P18,400-2050,1300,2050,2660,29.40024,-0.006667276,0.000004400967,-0.000000002230391,1.919935E-13,8.694021E-18,0.3308842,-0.00004118955,0.0000000950354,-0.00000000001884119,-7.662874E-15,1.660978E-18,5.182158,-0.0008997702,-0.0000007848129,0.0000000008271316,-3.258617E-13,3.729015E-17,14,0,0,0,1.003575,-0.001175275,-0.00001249894,0.0000001223488,-0.0000000003043964,0,0.9635602,-0.0010835,-0.000004078318,0.00000006140186,-0.0000000001672314,0,1.090306,0.006479414,-0.00005119678,0.0000002988833,-0.000000000612545,0,4,5000,0,0.6875,125,200,9,159,1,5.182158,OIL DYNAMICS,100,29.40024,0.3308842,1640,21.9566324695871,0.400105585728945,2050,18.7178567334826,0.408314431214468,2460,14.2423468903405,0.393194971260274,29.40024,-0.006667276,0.000004400967,-0.000000002230391,1.919935E-13,8.694021E-18,0.3308842,-0.00004118955,0.0000000950354,-0.00000000001884119,-7.662874E-15,1.660978E-18,3200,27,30,0.5,70,400,3,3,0.05,5,1,1,1,1,1640,4,2460,4,3200,2900,2680,2460,2260,2050,1850,1640,1240,800,400,0,,,,,,
23,400,400-2050C,SF1750,Centrilift,400P18,400-2050C,1300,2050,2660,29.40024,-0.006667276,0.000004400967,-0.000000002230391,1.919935E-13,8.694021E-18,0.3308842,-0.00004118955,0.0000000950354,-0.00000000001884119,-7.662874E-15,1.660978E-18,25.58285,-0.006267377,-0.00001082747,0.00000001187335,-0.000000000004484508,5.15987E-16,14,0,0,0,1.003575,-0.001175275,-0.00001249894,0.0000001223488,-0.0000000003043964,0,0.9635602,-0.0010835,-0.000004078318,0.00000006140186,-0.0000000001672314,0,1.090306,0.006479414,-0.00005119678,0.0000002988833,-0.000000000612545,0,4,5000,0,0.6875,125,200,8,158,1,25.58285,OIL DYNAMICS,100,29.40024,0.3308842,1640,21.9566324695871,0.400105585728945,2050,18.7178567334826,0.408314431214468,2460,14.2423468903405,0.393194971260274,29.40024,-0.006667276,0.000004400967,-0.000000002230391,1.919935E-13,8.694021E-18,0.3308842,-0.00004118955,0.0000000950354,-0.00000000001884119,-7.662874E-15,1.660978E-18,3200,27,30,0.5,70,400,3,3,0.05,5,1,1,1,1,1640,4,2460,4,3200,2900,2680,2460,2260,2050,1850,1640,1240,800,400,0,,,,,,
24,400,400-2550,SF2250,Centrilift,400G22,400-2550,1650,2550,3200,32.7661,-0.000982251,-0.00000448062,0.00000000226036,-0.000000000000458679,1.73151E-17,0.400076,0.0000856004,-0.0000000261308,0.0000000000143509,-3.05529E-15,1.0634E-19,5.373652,-0.0001037484,-0.0000003675873,0.0000000001803907,-8.252972E-14,7.074931E-18,14,0,0,0,1.003575,-0.001175275,-0.00001249894,0.0000001223488,-0.0000000003043964,0,0.9635602,-0.0010835,-0.000004078318,0.00000006140186,-0.0000000001672314,0,1.090306,0.006479414,-0.00005119678,0.0000002988833,-0.000000000612545,0,4,5000,0,0.6875,125,200,6,124,1,5.373652,OIL DYNAMICS,100,32.7661,0.400076,2040,23.9733869000694,0.538631945835171,2550,21.0788283618782,0.568679449339231,3060,17.0008011439758,0.589177148074947,32.7661,-0.000982251,-0.00000448062,0.00000000226036,-0.000000000000458679,1.73151E-17,0.400076,0.0000856004,-0.0000000261308,0.0000000000143509,-3.05529E-15,1.0634E-19,3600,32,30,0.7,70,600,2,3,0.1,5,1,1,1,1,2040,4,3060,4,3900,3600,3300,3060,2800,2550,2300,2040,1600,1200,800,400,0,,,,,
25,400,400-2550C,SF2250,Centrilift,400G22,400-2550C,1650,2550,3200,32.7661,-0.000982251,-0.00000448062,0.00000000226036,-0.000000000000458679,1.73151E-17,0.400076,0.0000856004,-0.0000000261308,0.0000000000143509,-3.05529E-15,1.0634E-19,26.88786,-0.01270671,0.00001301296,-0.000000009698005,0.000000000002336845,-1.477786E-16,14,0,0,0,1.003575,-0.001175275,-0.00001249894,0.0000001223488,-0.0000000003043964,0,0.9635602,-0.0010835,-0.000004078318,0.00000006140186,-0.0000000001672314,0,1.090306,0.006479414,-0.00005119678,0.0000002988833,-0.000000000612545,0,4,5000,0,0.6875,125,200,6,124,1,26.88786,OIL DYNAMICS,100,32.7661,0.400076,2040,23.9733869000694,0.538631945835171,2550,21.0788283618782,0.568679449339231,3060,17.0008011439758,0.589177148074947,32.7661,-0.000982251,-0.00000448062,0.00000000226036,-0.000000000000458679,1.73151E-17,0.400076,0.0000856004,-0.0000000261308,0.0000000000143509,-3.05529E-15,1.0634E-19,3600,32,30,0.7,70,600,2,3,0.1,5,1,1,1,1,2040,4,3060,4,3900,3600,3300,3060,2800,2550,2300,2040,1600,1200,800,400,0,,,,,
26,400,400-3100,SF3000,Centrilift,400P30,400-3100,2000,3100,3900,31.9913,0.000302693,-0.0000023847,0.000000000394893,4.94237E-15,-8.64889E-18,0.509376,-0.00000423158,0.000000123156,-0.0000000000658046,1.35371E-14,-1.0301E-18,7.745992,-0.0007790203,0.0000005196708,-0.000000000446885,1.114053E-13,-9.795789E-18,15,0,0,0,1.005596,-0.001375497,0.00000448583,-0.00000008030971,0.000000000271112,0,0.9762838,-0.001564996,0.0000120396,-0.00000007147629,0.0000000001478396,0,1.156637,0.005108934,0.00001104199,-0.0000003841442,0.000000001318498,0,4,5000,0,0.875,250,410,6,111,1,7.745992,OIL DYNAMICS,100,31.9913,0.509376,2480,23.4740069504821,0.668061132827832,3100,19.7572731335531,0.674673151859,3720,15.2306540026223,0.668916281672263,31.9913,0.000302693,-0.0000023847,0.000000000394893,4.94237E-15,-8.64889E-18,0.509376,-0.00000423158,0.000000123156,-0.0000000000658046,1.35371E-14,-1.0301E-18,4500,30,30,0.9,70,500,3,3,0.1,5,1,1,1,1,2480,4,3720,4,4900,4500,4100,3720,3400,3100,2800,2480,2000,1500,1000,500,0,,,,,
27,400,400-3100C,SF3000,Centrilift,400P30,400-3100C,2000,3100,3900,31.9913,0.000302693,-0.0000023847,0.000000000394893,4.94237E-15,-8.64889E-18,0.509376,-0.00000423158,0.000000123156,-0.0000000000658046,1.35371E-14,-1.0301E-18,37.67657,-0.003849145,-0.000005642175,0.000000004465657,-0.000000000001413553,1.38192E-16,15,0,0,0,1.005596,-0.001375497,0.00000448583,-0.00000008030971,0.000000000271112,0,0.9762838,-0.001564996,0.0000120396,-0.00000007147629,0.0000000001478396,0,1.156637,0.005108934,0.00001104199,-0.0000003841442,0.000000001318498,0,4,5000,0,0.875,250,410,6,111,1,37.67657,OIL DYNAMICS,100,31.9913,0.509376,2480,23.4740069504821,0.668061132827832,3100,19.7572731335531,0.674673151859,3720,15.2306540026223,0.668916281672263,31.9913,0.000302693,-0.0000023847,0.000000000394893,4.94237E-15,-8.64889E-18,0.509376,-0.00000423158,0.000000123156,-0.0000000000658046,1.35371E-14,-1.0301E-18,4500,30,30,0.9,70,500,3,3,0.1,5,1,1,1,1,2480,4,3720,4,4900,4500,4100,3720,3400,3100,2800,2480,2000,1500,1000,500,0,,,,,
28,400,400-3600,SF3550,Centrilift,400P35,400-3600,2200,3600,4550,34.32971,-0.002180017,-0.0000001975696,-0.0000000001420367,3.217522E-14,-3.720548E-18,0.5384069,0.0001149442,0.00000002320388,-0.00000000001825919,3.547046E-15,-2.89101E-19,4.375029,0.0007112953,-0.000001268797,0.0000000005159723,-8.720211E-14,4.985133E-18,16,0,0,0,1.004168,-0.001203197,0.0000009401127,-0.000000001339544,0.000000000003922227,0,0.9765089,-0.001719293,0.00002228536,-0.0000001678438,0.0000000003886161,0,1.13701,0.003417643,0.00001527943,-0.0000002020598,0.0000000005338105,0,4,5000,0,0.875,250,410,4,73,1,4.375029,OIL DYNAMICS,100,34.32971,0.5384069,2880,24.4959732652089,0.81248045138105,3600,20.4488108385075,0.82198673811584,4320,15.381937705099,0.796325900823893,34.32971,-0.002180017,-0.0000001975696,-0.0000000001420367,3.217522E-14,-3.720548E-18,0.5384069,0.0001149442,0.00000002320388,-0.00000000001825919,3.547046E-15,-2.89101E-19,5400,33,30,1.2,65,600,3,3,0.1,5,1,1,1,1,2880,4,4320,4,5600,5200,4700,4320,4080,3840,3600,3360,3120,2880,2400,1800,1200,600,0,,,
29,400,400-3600C,SF3550,Centrilift,400P35,400-3600C,2200,3600,4550,34.32971,-0.002180017,-0.0000001975696,-0.0000000001420367,3.217522E-14,-3.720548E-18,0.5384069,0.0001149442,0.00000002320388,-0.00000000001825919,3.547046E-15,-2.89101E-19,50.65878,-0.009024088,0.0000005497705,0.000000001345655,-3.290845E-13,1.914547E-18,16,0,0,0,1.004168,-0.001203197,0.0000009401127,-0.000000001339544,0.000000000003922227,0,0.9765089,-0.001719293,0.00002228536,-0.0000001678438,0.0000000003886161,0,1.13701,0.003417643,0.00001527943,-0.0000002020598,0.0000000005338105,0,4,5000,0,0.875,250,410,4,73,1,50.65878,OIL DYNAMICS,100,34.32971,0.5384069,2880,24.4959732652089,0.81248045138105,3600,20.4488108385075,0.82198673811584,4320,15.381937705099,0.796325900823893,34.32971,-0.002180017,-0.0000001975696,-0.0000000001420367,3.217522E-14,-3.720548E-18,0.5384069,0.0001149442,0.00000002320388,-0.00000000001825919,3.547046E-15,-2.89101E-19,5400,33,30,1.2,65,600,3,3,0.1,5,1,1,1,1,2880,4,4320,4,5600,5200,4700,4320,4080,3840,3600,3360,3120,2880,2400,1800,1200,600,0,,,
30,400,400-4700,SF4300,Centrilift,FC4300 (?),400-4700,3200,4700,5600,34.04768,-0.005821252,0.000002043504,-0.0000000001871413,-2.523112E-14,1.786395E-18,0.796325,0.0001609218,-0.00000006387129,0.00000000002395368,-3.346459E-15,1.132141E-19,7.306283,-0.0009974628,0.000000194531,0.00000000006824701,-2.606245E-14,1.654764E-18,18,0,0,0,0.999736,0.0006458556,-0.0000490249,0.0000004393245,-0.000000001116371,0,0.9862497,-0.001668562,0.00002019121,-0.0000001426345,0.0000000003297334,0,1.091453,0.006537231,-0.0000649944,0.0000004074133,-0.0000000008990882,0,4,5000,0,0.875,250,410,4,67,1,7.306283,OIL DYNAMICS,100,34.04768,0.796325,3760,27.4015939775861,1.1879388327365,4700,24.1842538206256,1.25536922815209,5640,17.3091056096422,1.22961889903073,34.04768,-0.005821252,0.000002043504,-0.0000000001871413,-2.523112E-14,1.786395E-18,0.796325,0.0001609218,-0.00000006387129,0.00000000002395368,-3.346459E-15,1.132141E-19,6000,33,33,1.7,65,1000,3,3,0.1,5,1,1,1,1,3760,4,5640,4,6600,6100,5600,5300,5000,4700,4400,4080,3760,3200,2400,1600,800,0,,,,
31,400,400-4700C,SF4300,Centrilift,FC4300 (?),400-4700C,3200,4700,5600,34.04768,-0.005821252,0.000002043504,-0.0000000001871413,-2.523112E-14,1.786395E-18,0.796325,0.0001609218,-0.00000006387129,0.00000000002395368,-3.346459E-15,1.132141E-19,48.8564,0.001176494,-0.00001396492,0.000000008310021,-0.000000000001753947,1.19093E-16,18,0,0,0,0.999736,0.0006458556,-0.0000490249,0.0000004393245,-0.000000001116371,0,0.9862497,-0.001668562,0.00002019121,-0.0000001426345,0.0000000003297334,0,1.091453,0.006537231,-0.0000649944,0.0000004074133,-0.0000000008990882,0,4,5000,0,0.875,250,410,3,67,1,48.8564,OIL DYNAMICS,100,34.04768,0.796325,3760,27.4015939775861,1.1879388327365,4700,24.1842538206256,1.25536922815209,5640,17.3091056096422,1.22961889903073,34.04768,-0.005821252,0.000002043504,-0.0000000001871413,-2.523112E-14,1.786395E-18,0.796325,0.0001609218,-0.00000006387129,0.00000000002395368,-3.346459E-15,1.132141E-19,6000,33,33,1.7,65,1000,3,3,0.1,5,1,1,1,1,3760,4,5640,4,6600,6100,5600,5300,5000,4700,4400,4080,3760,3200,2400,1600,800,0,,,,
32,400,400-5600,SF5800,GE-WG,TD6300 (?),400-5600,3800,5600,6900,33.033,-0.00347143,0.000000700925,-0.0000000000299701,-4.8333E-15,-1.78045E-19,0.801609,0.0000113309,0.0000000713716,-0.0000000000167431,1.98885E-15,-1.09754E-19,7.306283,-0.0009974628,0.000000194531,0.00000000006824701,-2.606245E-14,1.654764E-18,20,0,0,0,0.999736,0.0006458556,-0.0000490249,0.0000004393245,-0.000000001116371,0,0.9862497,-0.001668562,0.00002019121,-0.0000001426345,0.0000000003297334,0,1.091453,0.006537231,-0.0000649944,0.0000004074133,-0.0000000008990882,0,4,5000,0,0.875,250,410,4,67,1,7.306283,OIL DYNAMICS,100,33.033,0.801609,4480,26.5858041508277,1.38244982522733,5600,24.5769135761408,1.51440274992896,6720,19.9664016241055,1.57160310130593,33.033,-0.00347143,0.000000700925,-0.0000000000299701,-4.8333E-15,-1.78045E-19,0.801609,0.0000113309,0.0000000713716,-0.0000000000167431,1.98885E-15,-1.09754E-19,8000,33,33,1.6,65,1000,3,3,0.2,5,1,1,1,1,4480,4,6720,4,8500,7600,6720,6320,5980,5600,5160,4820,4000,3000,2000,1000,0,,,,,
33,400,400-5600C,SF5800,GE-WG,TD6300 (?),400-5600C,3800,5600,6900,33.033,-0.00347143,0.000000700925,-0.0000000000299701,-4.8333E-15,-1.78045E-19,0.801609,0.0000113309,0.0000000713716,-0.0000000000167431,1.98885E-15,-1.09754E-19,48.8564,0.001176494,-0.00001396492,0.000000008310021,-0.000000000001753947,1.19093E-16,20,0,0,0,0.999736,0.0006458556,-0.0000490249,0.0000004393245,-0.000000001116371,0,0.9862497,-0.001668562,0.00002019121,-0.0000001426345,0.0000000003297334,0,1.091453,0.006537231,-0.0000649944,0.0000004074133,-0.0000000008990882,0,4,5000,0,0.875,250,410,3,67,1,48.8564,OIL DYNAMICS,100,33.033,0.801609,4480,26.5858041508277,1.38244982522733,5600,24.5769135761408,1.51440274992896,6720,19.9664016241055,1.57160310130593,33.033,-0.00347143,0.000000700925,-0.0000000000299701,-4.8333E-15,-1.78045E-19,0.801609,0.0000113309,0.0000000713716,-0.0000000000167431,1.98885E-15,-1.09754E-19,8000,33,33,1.6,65,1000,3,3,0.2,5,1,1,1,1,4480,4,6720,4,8500,7600,6720,6320,5980,5600,5160,4820,4000,3000,2000,1000,0,,,,,
